timestamp,pool_id,chain,asset_symbol,apy,project,tvlUsd
2025-11-11T02:02:54.409373,3cebd626-5ee5-4699-9f6c-090918bc5ebd,Metis,M.DAI,0.00549,aave-v3,32551
2025-11-11T02:02:54.409373,1343a280-7812-4bc3-8f98-d1c37e11d271,Ethereum,USDT,4.49963,morpho-v0-aavev2,17091
2025-11-11T03:49:00.708586,7e382157-b1bc-406d-b17b-facba43b716e,Ethereum,WBTC,0.00411,aave-v3,4558193192
2025-11-11T03:49:00.708586,aa70268e-4b52-42bf-a116-608b370f9501,Ethereum,USDC,4.41497,aave-v3,630477903
2025-11-11T03:49:00.708586,f981a304-bb6c-45b8-b0c5-fd2f515ad23a,Ethereum,USDT,5.10702,aave-v3,399387840
2025-11-11T03:49:00.708586,569ab5a6-76e4-46a6-abb6-b12be4197e31,Plasma,SYRUPUSDT,0.0,aave-v3,330374156
2025-11-11T03:49:00.708586,7c5e69a4-2430-4fa2-b7cb-857f79d7d1bf,Arbitrum,WBTC,0.00972,aave-v3,265855769
2025-11-11T03:49:00.708586,e338c687-a5d8-4abf-bc04-127990811b0a,Plasma,USDT0,5.07255,aave-v3,147470233
2025-11-11T03:49:00.708586,58d18059-f1d1-45ed-acd3-f386e98cc506,Polygon,WBTC,0.00111,aave-v3,109779084
2025-11-11T03:49:00.708586,7e0661bf-8cf3-45e6-9424-31916d4c7b84,Base,USDC,4.61402,aave-v3,87846044
2025-11-11T03:49:00.708586,d9fa8e14-0447-4207-9ae8-7810199dfa1f,Arbitrum,USDC,3.69424,aave-v3,61219587
2025-11-11T03:49:00.708586,baee0253-eb6e-4a08-a579-a2acd4f034b2,Ethereum,USDTB,1.78364,aave-v3,46806261
2025-11-11T03:49:00.708586,e6692d08-85b6-4b50-952b-7c5c531862fe,Avalanche,USDT,1.9973,aave-v3,44339837
2025-11-11T03:49:00.708586,c4b05318-88af-4536-a834-f5fc8940d2d3,Avalanche,USDC,3.44428,aave-v3,40370976
2025-11-11T03:49:00.708586,e053590b-54f1-40aa-ae0d-14e701ca734c,Optimism,WBTC,0.00628,aave-v3,32662122
2025-11-11T03:49:00.708586,29be6a85-414f-4a66-b075-98863278912a,BSC,USDT,2.64398,aave-v3,29504830
2025-11-11T03:49:00.708586,32f04d80-25f9-439f-838d-3b15becf2d21,Gnosis,SDAI,0.0,aave-v3,20288759
2025-11-11T03:49:00.708586,3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,Ethereum,DAI,3.94991,aave-v3,16496892
2025-11-11T03:49:00.708586,9bf5faf4-32e3-437e-8080-c38eae10cfa6,Sonic,USDC,1.09331,aave-v3,16352980
2025-11-11T03:49:00.708586,7e7821a2-3d20-4ae7-9c3d-04cd57904555,Polygon,USDT0,3.73948,aave-v3,14098201
2025-11-11T03:49:00.708586,1b8b4cdb-0728-42a8-bf13-2c8fea7427ee,Polygon,USDC,3.8329,aave-v3,13431646
2025-11-11T03:49:00.708586,5a49dee1-344d-4b50-a167-8f5faab08752,Linea,USDC,3.52613,aave-v3,8763809
2025-11-11T03:49:00.708586,6817bab0-5389-40a0-84d1-78830c1d81aa,Linea,USDT,1.73252,aave-v3,8472647
2025-11-11T03:49:00.708586,15cf7c05-b5f0-4bde-8745-a791528c4381,BSC,USDC,2.78346,aave-v3,7932687
2025-11-11T03:49:00.708586,0758c3b8-4ffb-4176-b0a9-f446e367db46,Optimism,USDC,3.86178,aave-v3,4835995
2025-11-11T03:49:00.708586,e68ecfb4-ba44-49e9-9626-31299405b520,Linea,WBTC,0.0487,aave-v3,3760292
2025-11-11T03:49:00.708586,a8e3d841-2788-4647-ad54-5a36fac451b1,Arbitrum,DAI,2.62358,aave-v3,1909374
2025-11-11T03:49:00.708586,3e669ce8-74c5-4fc9-bf85-f40a924c6407,Avalanche,DAI.E,1.98331,aave-v3,1820122
2025-11-11T03:49:00.708586,bde08c85-41c5-4d80-9bb1-0835a4352efa,Optimism,USDT,4.30525,aave-v3,1780147
2025-11-11T03:49:00.708586,c57bdc97-3100-41ff-845f-075363f6f5a4,Polygon,DAI,3.75785,aave-v3,1713866
2025-11-11T03:49:00.708586,461505e0-e631-4af0-b0e9-6a861d917939,Gnosis,USDC.E,3.94904,aave-v3,1451298
2025-11-11T03:49:00.708586,effcb4a4-4dcb-45e5-935d-f15542c13e6b,Ethereum,USDC,3.74738,aave-v3,1293465
2025-11-11T03:49:00.708586,24762515-822a-46af-927c-77a1dc449bd0,Optimism,USDC,1.75082,aave-v3,1040885
2025-11-11T03:49:00.708586,37b04faa-95bb-4ccb-9c4e-c70fa167342b,Polygon,USDC,2.98325,aave-v3,864271
2025-11-11T03:49:00.708586,78c4b5eb-6e36-4c3a-94b5-779e37dbf9a4,Celo,USDC,2.88785,aave-v3,687623
2025-11-11T03:49:00.708586,814326a1-e8f9-4dcd-9b35-952350ab74f7,Ethereum,FRAX,0.00181,aave-v3,533417
2025-11-11T03:49:00.708586,7aab7b0f-01c1-4467-bc0d-77826d870f19,Arbitrum,USDC,2.89365,aave-v3,510985
2025-11-11T03:49:00.708586,a214e900-2bcd-431f-9744-632fa5436fee,Ethereum,SDAI,0.0,aave-v3,478924
2025-11-11T03:49:00.708586,0cfcfe3b-29ff-47ff-97fa-078bf4755863,Metis,M.USDT,3.40002,aave-v3,420529
2025-11-11T03:49:00.708586,21091399-1187-4242-8e03-9b06032f9a8f,Gnosis,WXDAI,4.04071,aave-v3,278668
2025-11-11T03:49:00.708586,ec762755-29a1-41d8-957f-0b00dcf00dd6,Scroll,USDC,2.17508,aave-v3,238159
2025-11-11T03:49:00.708586,1c4598df-177c-4de8-a53b-3baa3fc49932,Metis,M.USDC,4.58732,aave-v3,233906
2025-11-11T03:49:00.708586,ff61171d-d7b0-4989-816c-b9bf02a15f00,Ethereum,WBTC,7.58236,morpho-v0-aavev2,208522
2025-11-11T03:49:00.708586,363e5586-cfee-402c-9b0b-be70366052e8,Optimism,DAI,3.74403,aave-v3,172399
2025-11-11T03:49:00.708586,4ef4eb9a-e22e-4190-b8f3-8c75373ad0d6,Ethereum,FRAX,1.65708,aave-v3,119558
2025-11-11T03:49:00.708586,5e498f38-9d6f-49b7-a197-9068103f9866,zkSync Era,USDC,5.66589,aave-v3,100964
2025-11-11T03:49:00.708586,8a561627-3d0c-436a-805c-8490c68fe014,zkSync Era,USDT,2.78522,aave-v3,93029
2025-11-11T03:49:00.708586,8d4d3acb-e1bf-471a-8256-36b90a8f4d25,Arbitrum,FRAX,1.15033,aave-v3,91096
2025-11-11T03:49:00.708586,325ad2d6-70b1-48d7-a557-c2c99a036f87,Ethereum,USDC,5.03537,morpho-v0-aavev2,45172
2025-11-11T03:49:00.708586,3cebd626-5ee5-4699-9f6c-090918bc5ebd,Metis,M.DAI,0.00549,aave-v3,32546
2025-11-11T03:49:00.708586,1343a280-7812-4bc3-8f98-d1c37e11d271,Ethereum,USDT,4.49963,morpho-v0-aavev2,17091
2025-11-11T04:31:07.681986,7e382157-b1bc-406d-b17b-facba43b716e,Ethereum,WBTC,0.00415,aave-v3,4552248681
2025-11-11T04:31:07.681986,aa70268e-4b52-42bf-a116-608b370f9501,Ethereum,USDC,4.4222,aave-v3,626920504
2025-11-11T04:31:07.681986,f981a304-bb6c-45b8-b0c5-fd2f515ad23a,Ethereum,USDT,5.09182,aave-v3,400202424
2025-11-11T04:31:07.681986,569ab5a6-76e4-46a6-abb6-b12be4197e31,Plasma,SYRUPUSDT,0.0,aave-v3,330381392
2025-11-11T04:31:07.681986,7c5e69a4-2430-4fa2-b7cb-857f79d7d1bf,Arbitrum,WBTC,0.00997,aave-v3,265423466
2025-11-11T04:31:07.681986,e338c687-a5d8-4abf-bc04-127990811b0a,Plasma,USDT0,5.06878,aave-v3,148104844
2025-11-11T04:31:07.681986,58d18059-f1d1-45ed-acd3-f386e98cc506,Polygon,WBTC,0.0011,aave-v3,109729306
2025-11-11T04:31:07.681986,7e0661bf-8cf3-45e6-9424-31916d4c7b84,Base,USDC,4.61066,aave-v3,87988935
2025-11-11T04:31:07.681986,d9fa8e14-0447-4207-9ae8-7810199dfa1f,Arbitrum,USDC,3.68372,aave-v3,61607812
2025-11-11T04:31:07.681986,baee0253-eb6e-4a08-a579-a2acd4f034b2,Ethereum,USDTB,1.78398,aave-v3,46801142
2025-11-11T04:31:07.681986,e6692d08-85b6-4b50-952b-7c5c531862fe,Avalanche,USDT,2.05296,aave-v3,42906307
2025-11-11T04:31:07.681986,c4b05318-88af-4536-a834-f5fc8940d2d3,Avalanche,USDC,3.52424,aave-v3,38477863
2025-11-11T04:31:07.681986,e053590b-54f1-40aa-ae0d-14e701ca734c,Optimism,WBTC,0.00632,aave-v3,32620170
2025-11-11T04:31:07.681986,29be6a85-414f-4a66-b075-98863278912a,BSC,USDT,2.64398,aave-v3,29487856
2025-11-11T04:31:07.681986,32f04d80-25f9-439f-838d-3b15becf2d21,Gnosis,SDAI,0.0,aave-v3,20297561
2025-11-11T04:31:07.681986,9bf5faf4-32e3-437e-8080-c38eae10cfa6,Sonic,USDC,1.0315,aave-v3,17108311
2025-11-11T04:31:07.681986,3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,Ethereum,DAI,3.94987,aave-v3,16501368
2025-11-11T04:31:07.681986,7e7821a2-3d20-4ae7-9c3d-04cd57904555,Polygon,USDT0,3.73602,aave-v3,14118210
2025-11-11T04:31:07.681986,1b8b4cdb-0728-42a8-bf13-2c8fea7427ee,Polygon,USDC,3.84275,aave-v3,13377606
2025-11-11T04:31:07.681986,5a49dee1-344d-4b50-a167-8f5faab08752,Linea,USDC,3.52323,aave-v3,8767249
2025-11-11T04:31:07.681986,6817bab0-5389-40a0-84d1-78830c1d81aa,Linea,USDT,1.73253,aave-v3,8476565
2025-11-11T04:31:07.681986,15cf7c05-b5f0-4bde-8745-a791528c4381,BSC,USDC,2.79835,aave-v3,7863832
2025-11-11T04:31:07.681986,0758c3b8-4ffb-4176-b0a9-f446e367db46,Optimism,USDC,3.86395,aave-v3,4830593
2025-11-11T04:31:07.681986,e68ecfb4-ba44-49e9-9626-31299405b520,Linea,WBTC,0.05079,aave-v3,3748859
2025-11-11T04:31:07.681986,a8e3d841-2788-4647-ad54-5a36fac451b1,Arbitrum,DAI,2.62358,aave-v3,1908363
2025-11-11T04:31:07.681986,3e669ce8-74c5-4fc9-bf85-f40a924c6407,Avalanche,DAI.E,1.98331,aave-v3,1819462
2025-11-11T04:31:07.681986,bde08c85-41c5-4d80-9bb1-0835a4352efa,Optimism,USDT,4.30525,aave-v3,1776678
2025-11-11T04:31:07.681986,c57bdc97-3100-41ff-845f-075363f6f5a4,Polygon,DAI,3.75278,aave-v3,1717984
2025-11-11T04:31:07.681986,461505e0-e631-4af0-b0e9-6a861d917939,Gnosis,USDC.E,3.94904,aave-v3,1449586
2025-11-11T04:31:07.681986,effcb4a4-4dcb-45e5-935d-f15542c13e6b,Ethereum,USDC,3.74738,aave-v3,1293465
2025-11-11T04:31:07.681986,24762515-822a-46af-927c-77a1dc449bd0,Optimism,USDC,1.75001,aave-v3,1041263
2025-11-11T04:31:07.681986,37b04faa-95bb-4ccb-9c4e-c70fa167342b,Polygon,USDC,2.96845,aave-v3,876188
2025-11-11T04:31:07.681986,78c4b5eb-6e36-4c3a-94b5-779e37dbf9a4,Celo,USDC,2.88785,aave-v3,687620
2025-11-11T04:31:07.681986,7aab7b0f-01c1-4467-bc0d-77826d870f19,Arbitrum,USDC,2.72973,aave-v3,579947
2025-11-11T04:31:07.681986,814326a1-e8f9-4dcd-9b35-952350ab74f7,Ethereum,FRAX,0.00181,aave-v3,533299
2025-11-11T04:31:07.681986,a214e900-2bcd-431f-9744-632fa5436fee,Ethereum,SDAI,0.0,aave-v3,479327
2025-11-11T04:31:07.681986,0cfcfe3b-29ff-47ff-97fa-078bf4755863,Metis,M.USDT,3.40002,aave-v3,419706
2025-11-11T04:31:07.681986,21091399-1187-4242-8e03-9b06032f9a8f,Gnosis,WXDAI,4.04071,aave-v3,278637
2025-11-11T04:31:07.681986,ec762755-29a1-41d8-957f-0b00dcf00dd6,Scroll,USDC,2.17508,aave-v3,238023
2025-11-11T04:31:07.681986,1c4598df-177c-4de8-a53b-3baa3fc49932,Metis,M.USDC,4.58732,aave-v3,234228
2025-11-11T04:31:07.681986,ff61171d-d7b0-4989-816c-b9bf02a15f00,Ethereum,WBTC,7.58236,morpho-v0-aavev2,208522
2025-11-11T04:31:07.681986,363e5586-cfee-402c-9b0b-be70366052e8,Optimism,DAI,3.74403,aave-v3,172343
2025-11-11T04:31:07.681986,4ef4eb9a-e22e-4190-b8f3-8c75373ad0d6,Ethereum,FRAX,1.65708,aave-v3,119532
2025-11-11T04:31:07.681986,5e498f38-9d6f-49b7-a197-9068103f9866,zkSync Era,USDC,5.66589,aave-v3,100963
2025-11-11T04:31:07.681986,8a561627-3d0c-436a-805c-8490c68fe014,zkSync Era,USDT,2.78532,aave-v3,92849
2025-11-11T04:31:07.681986,8d4d3acb-e1bf-471a-8256-36b90a8f4d25,Arbitrum,FRAX,1.15033,aave-v3,91076
2025-11-11T04:31:07.681986,325ad2d6-70b1-48d7-a557-c2c99a036f87,Ethereum,USDC,5.03537,morpho-v0-aavev2,45172
2025-11-11T04:31:07.681986,3cebd626-5ee5-4699-9f6c-090918bc5ebd,Metis,M.DAI,0.00549,aave-v3,32553
2025-11-11T04:31:07.681986,1343a280-7812-4bc3-8f98-d1c37e11d271,Ethereum,USDT,4.49963,morpho-v0-aavev2,17091
2025-11-11T05:26:51.669620,7e382157-b1bc-406d-b17b-facba43b716e,Ethereum,WBTC,0.00411,aave-v3,4524675196
2025-11-11T05:26:51.669620,aa70268e-4b52-42bf-a116-608b370f9501,Ethereum,USDC,4.42527,aave-v3,625511054
2025-11-11T05:26:51.669620,f981a304-bb6c-45b8-b0c5-fd2f515ad23a,Ethereum,USDT,5.03772,aave-v3,402920147
2025-11-11T05:26:51.669620,569ab5a6-76e4-46a6-abb6-b12be4197e31,Plasma,SYRUPUSDT,0.0,aave-v3,330396340
2025-11-11T05:26:51.669620,7c5e69a4-2430-4fa2-b7cb-857f79d7d1bf,Arbitrum,WBTC,0.01003,aave-v3,263503728
2025-11-11T05:26:51.669620,e338c687-a5d8-4abf-bc04-127990811b0a,Plasma,USDT0,5.07958,aave-v3,146064928
2025-11-11T05:26:51.669620,58d18059-f1d1-45ed-acd3-f386e98cc506,Polygon,WBTC,0.0011,aave-v3,109096463
2025-11-11T05:26:51.669620,7e0661bf-8cf3-45e6-9424-31916d4c7b84,Base,USDC,4.60159,aave-v3,88393540
2025-11-11T05:26:51.669620,d9fa8e14-0447-4207-9ae8-7810199dfa1f,Arbitrum,USDC,3.67491,aave-v3,61955574
2025-11-11T05:26:51.669620,baee0253-eb6e-4a08-a579-a2acd4f034b2,Ethereum,USDTB,1.78399,aave-v3,46784346
2025-11-11T05:26:51.669620,e6692d08-85b6-4b50-952b-7c5c531862fe,Avalanche,USDT,2.05406,aave-v3,42890733
2025-11-11T05:26:51.669620,c4b05318-88af-4536-a834-f5fc8940d2d3,Avalanche,USDC,3.52387,aave-v3,38485828
2025-11-11T05:26:51.669620,e053590b-54f1-40aa-ae0d-14e701ca734c,Optimism,WBTC,0.00632,aave-v3,32413578
2025-11-11T05:26:51.669620,29be6a85-414f-4a66-b075-98863278912a,BSC,USDT,2.64421,aave-v3,29484990
2025-11-11T05:26:51.669620,32f04d80-25f9-439f-838d-3b15becf2d21,Gnosis,SDAI,0.0,aave-v3,20295343
2025-11-11T05:26:51.669620,9bf5faf4-32e3-437e-8080-c38eae10cfa6,Sonic,USDC,1.03541,aave-v3,17103279
2025-11-11T05:26:51.669620,3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,Ethereum,DAI,3.94952,aave-v3,16501384
2025-11-11T05:26:51.669620,7e7821a2-3d20-4ae7-9c3d-04cd57904555,Polygon,USDT0,3.73633,aave-v3,14118097
2025-11-11T05:26:51.669620,1b8b4cdb-0728-42a8-bf13-2c8fea7427ee,Polygon,USDC,3.84398,aave-v3,13371551
2025-11-11T05:26:51.669620,5a49dee1-344d-4b50-a167-8f5faab08752,Linea,USDC,3.52527,aave-v3,8762078
2025-11-11T05:26:51.669620,6817bab0-5389-40a0-84d1-78830c1d81aa,Linea,USDT,1.73271,aave-v3,8474041
2025-11-11T05:26:51.669620,15cf7c05-b5f0-4bde-8745-a791528c4381,BSC,USDC,2.81741,aave-v3,7783234
2025-11-11T05:26:51.669620,0758c3b8-4ffb-4176-b0a9-f446e367db46,Optimism,USDC,3.86311,aave-v3,4833403
2025-11-11T05:26:51.669620,e68ecfb4-ba44-49e9-9626-31299405b520,Linea,WBTC,0.02403,aave-v3,3803219
2025-11-11T05:26:51.669620,a8e3d841-2788-4647-ad54-5a36fac451b1,Arbitrum,DAI,2.6236,aave-v3,1906767
2025-11-11T05:26:51.669620,3e669ce8-74c5-4fc9-bf85-f40a924c6407,Avalanche,DAI.E,1.98331,aave-v3,1818450
2025-11-11T05:26:51.669620,bde08c85-41c5-4d80-9bb1-0835a4352efa,Optimism,USDT,4.29841,aave-v3,1789951
2025-11-11T05:26:51.669620,c57bdc97-3100-41ff-845f-075363f6f5a4,Polygon,DAI,3.75278,aave-v3,1718361
2025-11-11T05:26:51.669620,461505e0-e631-4af0-b0e9-6a861d917939,Gnosis,USDC.E,3.94914,aave-v3,1451102
2025-11-11T05:26:51.669620,effcb4a4-4dcb-45e5-935d-f15542c13e6b,Ethereum,USDC,3.74738,aave-v3,1293465
2025-11-11T05:26:51.669620,24762515-822a-46af-927c-77a1dc449bd0,Optimism,USDC,1.74788,aave-v3,1041538
2025-11-11T05:26:51.669620,37b04faa-95bb-4ccb-9c4e-c70fa167342b,Polygon,USDC,2.96783,aave-v3,876693
2025-11-11T05:26:51.669620,78c4b5eb-6e36-4c3a-94b5-779e37dbf9a4,Celo,USDC,2.88785,aave-v3,687621
2025-11-11T05:26:51.669620,7aab7b0f-01c1-4467-bc0d-77826d870f19,Arbitrum,USDC,2.63048,aave-v3,604014
2025-11-11T05:26:51.669620,814326a1-e8f9-4dcd-9b35-952350ab74f7,Ethereum,FRAX,0.00181,aave-v3,533181
2025-11-11T05:26:51.669620,a214e900-2bcd-431f-9744-632fa5436fee,Ethereum,SDAI,0.0,aave-v3,479430
2025-11-11T05:26:51.669620,0cfcfe3b-29ff-47ff-97fa-078bf4755863,Metis,M.USDT,3.40002,aave-v3,420652
2025-11-11T05:26:51.669620,21091399-1187-4242-8e03-9b06032f9a8f,Gnosis,WXDAI,4.04071,aave-v3,278638
2025-11-11T05:26:51.669620,1c4598df-177c-4de8-a53b-3baa3fc49932,Metis,M.USDC,4.58732,aave-v3,234247
2025-11-11T05:26:51.669620,ec762755-29a1-41d8-957f-0b00dcf00dd6,Scroll,USDC,2.19987,aave-v3,230328
2025-11-11T05:26:51.669620,ff61171d-d7b0-4989-816c-b9bf02a15f00,Ethereum,WBTC,7.58236,morpho-v0-aavev2,208522
2025-11-11T05:26:51.669620,363e5586-cfee-402c-9b0b-be70366052e8,Optimism,DAI,3.74406,aave-v3,172304
2025-11-11T05:26:51.669620,4ef4eb9a-e22e-4190-b8f3-8c75373ad0d6,Ethereum,FRAX,1.65708,aave-v3,119505
2025-11-11T05:26:51.669620,5e498f38-9d6f-49b7-a197-9068103f9866,zkSync Era,USDC,5.66589,aave-v3,100964
2025-11-11T05:26:51.669620,8a561627-3d0c-436a-805c-8490c68fe014,zkSync Era,USDT,2.78532,aave-v3,93058
2025-11-11T05:26:51.669620,8d4d3acb-e1bf-471a-8256-36b90a8f4d25,Arbitrum,FRAX,1.15033,aave-v3,91056
2025-11-11T05:26:51.669620,325ad2d6-70b1-48d7-a557-c2c99a036f87,Ethereum,USDC,5.03537,morpho-v0-aavev2,45172
2025-11-11T05:26:51.669620,3cebd626-5ee5-4699-9f6c-090918bc5ebd,Metis,M.DAI,0.00549,aave-v3,32538
2025-11-11T05:26:51.669620,1343a280-7812-4bc3-8f98-d1c37e11d271,Ethereum,USDT,4.49963,morpho-v0-aavev2,17091
2025-11-11T06:39:06.971750,7e382157-b1bc-406d-b17b-facba43b716e,Ethereum,WBTC,0.00411,aave-v3,4506140870
2025-11-11T06:39:06.971750,aa70268e-4b52-42bf-a116-608b370f9501,Ethereum,USDC,4.42682,aave-v3,624722684
2025-11-11T06:39:06.971750,f981a304-bb6c-45b8-b0c5-fd2f515ad23a,Ethereum,USDT,5.01292,aave-v3,404263252
2025-11-11T06:39:06.971750,569ab5a6-76e4-46a6-abb6-b12be4197e31,Plasma,SYRUPUSDT,0.0,aave-v3,330404409
2025-11-11T06:39:06.971750,7c5e69a4-2430-4fa2-b7cb-857f79d7d1bf,Arbitrum,WBTC,0.0099,aave-v3,262649931
2025-11-11T06:39:06.971750,e338c687-a5d8-4abf-bc04-127990811b0a,Plasma,USDT0,5.07766,aave-v3,146412256
2025-11-11T06:39:06.971750,58d18059-f1d1-45ed-acd3-f386e98cc506,Polygon,WBTC,0.00111,aave-v3,108633518
2025-11-11T06:39:06.971750,7e0661bf-8cf3-45e6-9424-31916d4c7b84,Base,USDC,4.60106,aave-v3,88430059
2025-11-11T06:39:06.971750,d9fa8e14-0447-4207-9ae8-7810199dfa1f,Arbitrum,USDC,3.59272,aave-v3,64475082
2025-11-11T06:39:06.971750,baee0253-eb6e-4a08-a579-a2acd4f034b2,Ethereum,USDTB,1.78399,aave-v3,46775041
2025-11-11T06:39:06.971750,e6692d08-85b6-4b50-952b-7c5c531862fe,Avalanche,USDT,2.05409,aave-v3,42897941
2025-11-11T06:39:06.971750,c4b05318-88af-4536-a834-f5fc8940d2d3,Avalanche,USDC,3.52364,aave-v3,38486736
2025-11-11T06:39:06.971750,e053590b-54f1-40aa-ae0d-14e701ca734c,Optimism,WBTC,0.00632,aave-v3,32272994
2025-11-11T06:39:06.971750,29be6a85-414f-4a66-b075-98863278912a,BSC,USDT,2.644,aave-v3,29485049
2025-11-11T06:39:06.971750,32f04d80-25f9-439f-838d-3b15becf2d21,Gnosis,SDAI,0.0,aave-v3,20295377
2025-11-11T06:39:06.971750,3665ee7e-6c5d-49d9-abb7-c47ab5d9d4ac,Ethereum,DAI,3.84138,aave-v3,18526115
2025-11-11T06:39:06.971750,9bf5faf4-32e3-437e-8080-c38eae10cfa6,Sonic,USDC,1.0355,aave-v3,17102879
2025-11-11T06:39:06.971750,7e7821a2-3d20-4ae7-9c3d-04cd57904555,Polygon,USDT0,3.56981,aave-v3,15217899
2025-11-11T06:39:06.971750,1b8b4cdb-0728-42a8-bf13-2c8fea7427ee,Polygon,USDC,3.84474,aave-v3,13369421
2025-11-11T06:39:06.971750,5a49dee1-344d-4b50-a167-8f5faab08752,Linea,USDC,3.52755,aave-v3,8762754
2025-11-11T06:39:06.971750,6817bab0-5389-40a0-84d1-78830c1d81aa,Linea,USDT,1.73236,aave-v3,8486153
2025-11-11T06:39:06.971750,15cf7c05-b5f0-4bde-8745-a791528c4381,BSC,USDC,2.78772,aave-v3,7911259
2025-11-11T06:39:06.971750,0758c3b8-4ffb-4176-b0a9-f446e367db46,Optimism,USDC,3.86682,aave-v3,4820775
2025-11-11T06:39:06.971750,e68ecfb4-ba44-49e9-9626-31299405b520,Linea,WBTC,0.03355,aave-v3,3759837
2025-11-11T06:39:06.971750,a8e3d841-2788-4647-ad54-5a36fac451b1,Arbitrum,DAI,2.62359,aave-v3,1909197
2025-11-11T06:39:06.971750,3e669ce8-74c5-4fc9-bf85-f40a924c6407,Avalanche,DAI.E,1.98331,aave-v3,1819104
2025-11-11T06:39:06.971750,bde08c85-41c5-4d80-9bb1-0835a4352efa,Optimism,USDT,4.29787,aave-v3,1789718
2025-11-11T06:39:06.971750,c57bdc97-3100-41ff-845f-075363f6f5a4,Polygon,DAI,3.75281,aave-v3,1717868
2025-11-11T06:39:06.971750,461505e0-e631-4af0-b0e9-6a861d917939,Gnosis,USDC.E,3.94914,aave-v3,1449345
2025-11-11T06:39:06.971750,effcb4a4-4dcb-45e5-935d-f15542c13e6b,Ethereum,USDC,3.74738,aave-v3,1293464
2025-11-11T06:39:06.971750,24762515-822a-46af-927c-77a1dc449bd0,Optimism,USDC,1.74842,aave-v3,1041661
2025-11-11T06:39:06.971750,37b04faa-95bb-4ccb-9c4e-c70fa167342b,Polygon,USDC,2.97427,aave-v3,871510
2025-11-11T06:39:06.971750,78c4b5eb-6e36-4c3a-94b5-779e37dbf9a4,Celo,USDC,2.88785,aave-v3,687620
2025-11-11T06:39:06.971750,7aab7b0f-01c1-4467-bc0d-77826d870f19,Arbitrum,USDC,2.66578,aave-v3,595983
2025-11-11T06:39:06.971750,814326a1-e8f9-4dcd-9b35-952350ab74f7,Ethereum,FRAX,0.00181,aave-v3,533178
2025-11-11T06:39:06.971750,a214e900-2bcd-431f-9744-632fa5436fee,Ethereum,SDAI,0.0,aave-v3,479217
2025-11-11T06:39:06.971750,0cfcfe3b-29ff-47ff-97fa-078bf4755863,Metis,M.USDT,3.40002,aave-v3,420421
2025-11-11T06:39:06.971750,21091399-1187-4242-8e03-9b06032f9a8f,Gnosis,WXDAI,4.04071,aave-v3,278639
2025-11-11T06:39:06.971750,ec762755-29a1-41d8-957f-0b00dcf00dd6,Scroll,USDC,2.08482,aave-v3,265004
2025-11-11T06:39:06.971750,1c4598df-177c-4de8-a53b-3baa3fc49932,Metis,M.USDC,4.58732,aave-v3,234235
2025-11-11T06:39:06.971750,ff61171d-d7b0-4989-816c-b9bf02a15f00,Ethereum,WBTC,7.58237,morpho-v0-aavev2,208522
2025-11-11T06:39:06.971750,363e5586-cfee-402c-9b0b-be70366052e8,Optimism,DAI,3.74467,aave-v3,172435
2025-11-11T06:39:06.971750,4ef4eb9a-e22e-4190-b8f3-8c75373ad0d6,Ethereum,FRAX,1.65708,aave-v3,119504
2025-11-11T06:39:06.971750,5e498f38-9d6f-49b7-a197-9068103f9866,zkSync Era,USDC,5.62109,aave-v3,101117
2025-11-11T06:39:06.971750,8a561627-3d0c-436a-805c-8490c68fe014,zkSync Era,USDT,2.78532,aave-v3,93007
2025-11-11T06:39:06.971750,8d4d3acb-e1bf-471a-8256-36b90a8f4d25,Arbitrum,FRAX,1.15033,aave-v3,91056
2025-11-11T06:39:06.971750,325ad2d6-70b1-48d7-a557-c2c99a036f87,Ethereum,USDC,5.03557,morpho-v0-aavev2,45172
2025-11-11T06:39:06.971750,3cebd626-5ee5-4699-9f6c-090918bc5ebd,Metis,M.DAI,0.00549,aave-v3,32550
2025-11-11T06:39:06.971750,1343a280-7812-4bc3-8f98-d1c37e11d271,Ethereum,USDT,4.49963,morpho-v0-aavev2,17091
2025-11-11T07:26:10.478139,7e382157-b1bc-406d-b17b-facba43b716e,Ethereum,WBTC,0.00411,aave-v3,4504871034
2025-11-11T07:26:10.478139,aa70268e-4b52-42bf-a116-608b370f9501,Ethereum,USDC,4.42656,aave-v3,624814478
2025-11-11T07:26:10.478139,f981a304-bb6c-45b8-b0c5-fd2f515ad23a,Ethereum,USDT,4.97677,aave-v3,406070738
2025-11-11T07:26:10.478139,569ab5a6-76e4-46a6-abb6-b12be4197e31,Plasma,SYRUPUSDT,0.0,aave-v3,330434847
2025-11-11T07:26:10.478139,7c5e69a4-2430-4fa2-b7cb-857f79d7d1bf,Arbitrum,WBTC,0.00991,aave-v3,262631495
2025-11-11T07:26:10.478139,e338c687-a5d8-4abf-bc04-127990811b0a,Plasma,USDT0,5.0815,aave-v3,145725839
2025-11-11T07:26:10.478139,58d18059-f1d1-45ed-acd3-f386e98cc506,Polygon,WBTC,0.00111,aave-v3,108332689
2025-11-11T07:26:10.478139,7e0661bf-8cf3-45e6-9424-31916d4c7b84,Base,USDC,4.61017,aave-v3,87998056
